30,0.577500,0.442152,0.454938,0.430451
30,0.580374,0.441351,0.454872,0.429786
30,0.574481,0.441552,0.455324,0.430318
30,0.573101,0.440776,0.454741,0.429919
30,0.572474,0.442527,0.455324,0.430451
30,0.571479,0.440976,0.455127,0.430567
30,0.578496,0.442527,0.455578,0.430966
30,0.571350,0.441752,0.455061,0.430833
30,0.576248,0.442727,0.455513,0.431099
30,0.570596,0.442727,0.455381,0.431215
30,0.574353,0.443303,0.455381,0.431863
30,0.577629,0.441752,0.454938,0.430451
30,0.581643,0.442727,0.455702,0.432129
30,0.578255,0.441952,0.454996,0.430185
30,0.572860,0.444103,0.456022,0.432129
30,0.576119,0.442727,0.455193,0.431215
30,0.573855,0.443903,0.456925,0.432395
30,0.577741,0.442727,0.455964,0.431863
30,0.584019,0.443703,0.455702,0.432262
30,0.578496,0.443503,0.455513,0.431614
30,0.577741,0.444879,0.457179,0.432528
30,0.573229,0.442152,0.455324,0.431481
30,0.578255,0.445079,0.456408,0.432644
30,0.581129,0.444679,0.457631,0.432910
30,0.687956,0.408380,0.574134,0.402943
30,0.690694,0.408163,0.573291,0.402450
30,0.688219,0.408492,0.574460,0.403115
30,0.688360,0.408275,0.573821,0.402868
30,0.687816,0.408275,0.574555,0.403372
30,0.685341,0.408163,0.573712,0.402697
30,0.688079,0.408436,0.574242,0.403115
30,0.685763,0.408548,0.574134,0.403201
30,0.696361,0.408765,0.575833,0.403866
30,0.688219,0.408275,0.574881,0.403201
30,0.690150,0.408548,0.574881,0.403115
30,0.691379,0.408492,0.576159,0.403287
30,0.689869,0.408275,0.574460,0.403201
30,0.680814,0.408492,0.574351,0.402868
30,0.684376,0.408380,0.575194,0.402943
30,0.689185,0.408548,0.574881,0.402783
30,0.686026,0.408597,0.574664,0.403447
30,0.687131,0.408709,0.575303,0.403619
30,0.686307,0.408324,0.574773,0.403029
30,0.688360,0.408597,0.574664,0.403287
30,0.689869,0.408548,0.574881,0.403533
30,0.687675,0.408821,0.575194,0.403951
30,0.688641,0.408219,0.573712,0.403705
30,0.689185,0.408821,0.575085,0.404037
30,0.693151,0.408380,0.574351,0.403287
30,0.692063,0.408821,0.575412,0.403866
30,0.686851,0.408324,0.573930,0.403201
30,0.686447,0.408653,0.575303,0.403790
30,0.684797,0.408548,0.574242,0.402943
30,0.688764,0.408709,0.575412,0.403705
30,0.076318,0.782475,0.605053,0.685901
30,0.075461,0.782696,0.605053,0.686049
30,0.075623,0.782696,0.604403,0.685519
30,0.075970,0.782475,0.604776,0.685759
30,0.075562,0.783110,0.604969,0.685469
30,0.075970,0.783993,0.605246,0.685710
30,0.075236,0.783331,0.605150,0.685808
30,0.075296,0.783331,0.605150,0.685611
30,0.074927,0.785069,0.606655,0.685808
30,0.076255,0.784627,0.607125,0.686049
30,0.077278,0.784848,0.605908,0.685901
30,0.075236,0.783331,0.604969,0.685950
30,0.076828,0.784627,0.606282,0.686141
30,0.076051,0.785069,0.606282,0.686240
30,0.076603,0.786337,0.606944,0.686480
30,0.075725,0.784848,0.606089,0.686049
30,0.075113,0.784406,0.607595,0.686338
30,0.076666,0.786558,0.607029,0.686289
30,0.076522,0.785924,0.607498,0.686289
30,0.076216,0.784848,0.605993,0.685950
30,0.076051,0.786144,0.608450,0.686382
30,0.076195,0.785924,0.608727,0.686721
30,0.076051,0.784627,0.606282,0.686141
30,0.076480,0.785703,0.609955,0.686431
30,0.075623,0.785482,0.607884,0.686338
30,0.075479,0.785482,0.608534,0.686480
30,0.075848,0.787634,0.609004,0.686770
30,0.075685,0.786144,0.607221,0.686431
30,0.075623,0.784848,0.605993,0.686141
30,0.075113,0.786144,0.606655,0.686240
30,0.246856,0.568218,0.337585,0.432777
30,0.248636,0.563515,0.336889,0.428623
30,0.245569,0.568594,0.337514,0.432777
30,0.247287,0.567618,0.337514,0.432644
30,0.249374,0.567042,0.337585,0.432777
30,0.245451,0.567243,0.336889,0.429271
30,0.246181,0.568794,0.337806,0.433691
30,0.243121,0.569394,0.337806,0.432910
30,0.243427,0.568393,0.337514,0.430700
30,0.244102,0.566442,0.336997,0.429537
30,0.244526,0.569194,0.337768,0.434339
30,0.244282,0.568218,0.337585,0.430700
30,0.242753,0.568218,0.337180,0.429271
30,0.243184,0.569394,0.337881,0.433691
30,0.243121,0.569569,0.337768,0.432129
30,0.243545,0.570370,0.338102,0.434854
30,0.243121,0.568994,0.338140,0.434605
30,0.245263,0.570945,0.338173,0.435120
30,0.242933,0.570545,0.338324,0.434206
30,0.246126,0.567818,0.337660,0.432644
30,0.245083,0.569769,0.337735,0.433824
30,0.243302,0.568218,0.337660,0.433292
30,0.243733,0.568794,0.337919,0.433292
30,0.244220,0.568393,0.337218,0.430052
30,0.242203,0.568994,0.337881,0.432262
30,0.244832,0.569194,0.338065,0.434854
30,0.244345,0.569569,0.338140,0.434073
30,0.243059,0.560012,0.336522,0.426545
30,0.245632,0.570945,0.338394,0.434854
